OID_,OID_,Point_ID,long,lat,OC,unwanted_cover_percentage,unwanted_cover
0,0,10066000,21.42651560153896,54.880859282805226,0.0,0,10.940591326620739
1,1,10066001,44.45810002195816,44.774684811477925,0.0,0,0.0
2,2,10066002,-8.170271614018842,52.30406262359744,0.0,0,0.9171597633136094
3,3,10066003,46.14231507702592,42.167883806433856,0.0,0,13.504688212494301
4,4,10066004,37.67697043307553,55.09572465973254,0.0,0,0.1869966736694678
5,5,10066005,53.13752780807612,54.12951846584093,0.0,0,4.038496132397914
6,6,10066006,10.797672427325203,46.9437623940644,0.0,0,18.47966740459624
7,7,10066007,27.692640908337456,58.65973237367194,0.0,0,100.53273666023786
8,8,10066008,35.33753183447251,67.30667258744357,0.0,0,1.4224970291146761
9,9,10066009,46.6815505095778,61.03772655402116,0.0,0,0.0
10,10,10066010,23.26987775252925,55.33078647253448,0.0,0,0.0
11,11,10066011,40.150539135500935,48.30736789187833,0.0,0,1.663957688338493
12,12,10066012,-6.36168836032867,53.13316590396347,0.0,0,0.0
13,13,10066013,21.952355459750667,49.73657937428098,0.0,0,0.9904169904169903
14,14,10066014,5.2806685300319565,49.79567176130063,0.0,0,0.0
15,15,10066015,35.657703660415144,63.63517171293296,0.0,0,3.55057932263815
16,16,10066016,14.25806948983334,51.72506523953058,0.0,0,2.4098729297544264
17,17,10066017,9.875756144259446,62.75943228346023,0.0,0,4.673966708985755
18,18,10066018,43.54518010027984,45.731108249578135,0.0,0,0.4076086956521739
19,19,10066019,15.017037398848736,50.72821924395856,0.0,0,1.129656862745098
20,20,10066020,-2.867982896794764,51.92462661693929,0.0,0,0.48103028193525926
21,21,10066021,27.609636668107708,53.164671672408616,0.0,0,0.01474056603773585
22,22,10066022,6.579679018973748,52.50238569549828,0.0,0,6.695595305429867
23,23,10066023,35.730067679461804,58.078117117032335,0.0,0,6.4794219771241846
24,24,10066024,53.75937057650442,67.7620378662372,0.0,0,97.43212389122252
25,25,10066025,23.121876332387124,44.76009011495734,0.0,0,0.0
26,26,10066026,32.408321941805966,52.24310845678859,0.0,0,5.22889564479638
27,27,10066027,39.592429569783256,47.61876041941579,0.0,0,0.6740196078431372
28,28,10066028,41.36169977018318,44.58451437751083,0.0,0,0.8871868191721134
29,29,10066029,19.489114178439536,53.6923031911107,0.0,0,0.014602803738317755
30,30,10066030,7.201485693948818,47.160913381015305,0.0,0,1.268643095536087
31,31,10066031,11.989210402656438,45.55653574465831,0.0,0,7.471450118508936
32,32,10066032,31.93275442852392,67.33283937939301,0.0,0,5.9350118835412955
33,33,10066033,63.0130544744043,69.0132641740423,0.0,0,16.09881466710978
34,34,10066034,41.95314434735045,55.35858241082847,0.0,0,1.698233981092439
35,35,10066035,25.94523125098713,54.85950258599291,0.0,0,0.3096846846846847
36,36,10066036,20.429433905299675,46.329415075061966,0.0,0,0.0
37,37,10066037,45.75728996930069,50.2088421611296,0.0,0,98.1731530996234
38,38,10066038,39.48727672399968,60.93160274790299,0.0,0,0.0
39,39,10066039,29.95625595479437,60.35134731391378,0.0,0,48.31433348533213
40,40,10066040,24.287514848990423,60.361884314371295,0.0,0,48.9474084207329
41,41,10066041,21.6142645016498,51.31871479667441,0.0,0,0.12254901960784313
42,42,10066042,23.509522162455145,48.51049816094623,0.0,0,9.601205065359474
43,43,10066043,1.3291486256410725,51.26061178301268,0.0,0,4.651336024605921
44,44,10066044,29.2536999866562,51.87913533383195,0.0,0,0.1279031029887683
45,45,10066045,-5.96592803846446,37.36676489347959,0.0,0,76.50992495763717
46,46,10066046,-0.0428982172032196,45.45410954533983,0.0,0,1.2768665158371042
47,47,10066047,48.22404431286838,45.00059616988283,0.0,0,100.24217047930253
48,48,10066048,46.17420979612493,63.5839876163535,0.0,0,0.0
49,49,10066049,-1.8971622393107377,38.62201305024842,0.0,0,0.0
50,50,10066050,-2.00077493658328,40.62865503380434,0.0,0,2.157446311858077
51,51,10066051,14.445778303340717,48.03778388837864,0.0,0,14.440337977296178
52,52,10066052,36.22142661658027,59.84774574619591,0.0,0,0.0
53,53,10066053,32.421604963360856,52.49924493320821,0.0,0,0.2232142857142857
54,54,10066054,8.004238623413487,50.91979575732693,0.0,0,33.77639050669767
55,55,10066055,23.6143385643682,41.14596505410458,0.0,0,0.09839965397923875
56,56,10066056,21.242192423461947,47.009807553356325,0.0,0,2.4780597722960147
57,57,10066057,29.371663852686183,70.5126157591496,0.0,0,38.844895287958124
58,58,10066058,22.066022273067983,69.69025904059704,0.0,0,49.53679149255284
59,59,10066059,-3.153880650997228,43.0574633640184,0.0,0,0.1065340909090909
60,60,10066060,27.3719682593558,42.58123954525756,0.0,0,0.0
61,61,10066061,15.937494791514627,52.10150778074691,0.0,0,5.503105368360938
62,62,10066062,48.07779693869638,50.90016541366905,0.0,0,0.0
63,63,10066063,30.10180242618986,51.38751134802625,0.0,0,55.35752521219648
64,64,10066064,24.88088785367014,61.576971142247096,0.0,0,1.38818773778168
65,65,10066065,49.20686361118451,66.07056099464191,0.0,0,5.437663919070807
66,66,10066066,-8.031552371991626,38.47770216778484,0.0,0,4.730392156862745
67,67,10066067,41.18548226123912,44.33749353342092,0.0,0,0.0
68,68,10066068,39.75964188240075,47.49515618050988,0.0,0,0.0
69,69,10066069,36.51187693245225,49.036056299259805,0.0,0,0.03221649484536082
70,70,10066070,35.258889411172696,58.144945936921545,0.0,0,0.0
71,71,10066071,11.978588431462658,55.14669079244073,0.0,0,0.6514206514206514
72,72,10066072,9.36246132151837,47.31611433635653,0.0,0,0.07991760534000833
73,73,10066073,26.6277798382585,54.766750259540856,0.0,0,0.3800675675675676
74,74,10066074,46.66810435583869,50.12402754338335,0.0,0,0.0
75,75,10066075,41.0046945674931,53.52289653705424,0.0,0,0.2073598130841121
76,76,10066076,40.51959667876082,52.65377900345721,0.0,0,1.0826914098972922
77,77,10066077,25.449658523462965,58.28691968752078,0.0,0,0.038739669421487606
78,78,10066078,29.19027789042475,67.54765280981175,0.0,0,2.0298104181431604
79,79,10066079,25.73860511995049,51.25577060885894,0.0,0,2.03076941560938
80,80,10066080,40.769314727466494,44.78849234175856,0.0,0,0.034722222222222224
81,81,10066081,-6.852627833430373,37.63350814505938,0.0,0,0.5933793270394578
82,82,10066082,19.84480847437396,52.23167363778391,0.0,0,0.5258413461538461
83,83,10066083,25.86983662066535,46.38259784208166,0.0,0,0.039162404092071605
84,84,10066084,41.13211489615921,48.9611383496114,0.0,0,0.3543814432989691
85,85,10066085,54.63706802211909,58.95023795081913,0.0,0,0.18901209677419356
86,86,10066086,22.040794606026846,49.37582576737293,0.0,0,0.0
87,87,10066087,26.78499494415115,62.43686910715978,0.0,0,3.4913150042625762
88,88,10066088,52.930991225432734,55.67992682073845,0.0,0,0.8008524206142633
89,89,10066089,33.69784332672946,65.80022131346782,0.0,0,50.05938914027143
90,90,10066090,23.843609247233186,46.83415073179992,0.0,0,3.2841819523508327
