OID_,OID_,Point_ID,long,lat,OC,unwanted_cover_percentage,unwanted_cover
0,0,10004000,54.321520610001166,65.91297329135527,0.0,0,1.4122596153846154
1,1,10004001,41.66789754954316,43.550610714236974,0.0,0,6.248731660496368
2,2,10004002,22.52410501797309,52.23463037791261,0.0,0,1.101998491704374
3,3,10004003,26.00017782459728,58.4020804508815,0.0,0,51.318110922054835
4,4,10004004,28.83322811244052,51.67582990316137,0.0,0,0.9757665321030373
5,5,10004005,33.18728980137848,69.05660947786804,0.0,0,49.150748986745526
6,6,10004006,22.61955284368029,47.30036810483989,0.0,0,10.550880908828344
7,7,10004007,54.65620025347766,66.3557167874849,0.0,0,1.537486038719285
8,8,10004008,45.40894393872493,59.28939710170643,0.0,0,0.75
9,9,10004009,31.23681258394055,63.52198592816815,0.0,0,9.42609085887875
10,10,10004010,46.14902760669266,51.71262906686572,0.0,0,16.78669261822377
11,11,10004011,4.731510541631082,49.16075760929464,0.0,0,0.3054346738695478
12,12,10004012,30.302732700433246,48.95848867268278,0.0,0,2.723746715180918
13,13,10004013,45.101514456745946,45.83814203870583,0.0,0,0.0
14,14,10004014,49.84199580687139,55.23673523363521,0.0,0,45.753019957983156
15,15,10004015,-7.026922092420487,54.71828103938813,0.0,0,0.028153153153153154
16,16,10004016,58.6994572319695,54.00985236564806,0.0,0,0.0
17,17,10004017,14.228475041798998,49.81600635311843,0.0,0,3.2666816726690673
18,18,10004018,32.278958165687285,54.36430523945326,0.0,0,0.0
19,19,10004019,26.15858244348507,56.63247941846502,0.0,0,0.17510775862068967
20,20,10004020,10.375763948710718,50.35166247518149,0.0,0,0.21875000000000003
21,21,10004021,50.22541552009274,51.4874371117827,0.0,0,0.0
22,22,10004022,-3.0292860027004105,37.51483499590304,0.0,0,0.0
23,23,10004023,29.143294904397585,51.99173352329339,0.0,0,4.722048939067785
24,24,10004024,16.302619768588695,40.66231563498789,0.0,0,0.0744047619047619
25,25,10004025,40.555688902767066,46.42828433256055,0.0,0,0.0
26,26,10004026,17.853075870372606,43.20359878320155,0.0,0,0.1257183908045977
27,27,10004027,49.41049604614596,52.90788569074719,0.0,0,0.07370283018867925
28,28,10004028,28.96212081517377,65.22958966084082,0.0,0,0.0505514705882353
29,29,10004029,-1.0685797258592915,43.86857781340157,0.0,0,1.5447443181818181
30,30,10004030,26.807289000213878,52.89331802621172,0.0,0,0.0
31,31,10004031,23.71949883646433,47.73363300313017,0.0,0,0.01644736842105263
32,32,10004032,9.124185750267458,42.67993211127963,0.0,0,0.0
33,33,10004033,41.4141199189328,54.356790404630125,0.0,0,0.0
34,34,10004034,18.122506626352184,47.94456413513901,0.0,0,3.713880288957684
35,35,10004035,4.01569089259367,44.64937008757983,0.0,0,0.12152777777777778
36,36,10004036,24.34416136857533,45.19914058122835,0.0,0,0.0
37,37,10004037,48.73809467739448,62.32310411515986,0.0,0,0.0
38,38,10004038,22.658011829168576,60.727662787837865,0.0,0,0.03550295857988166
39,39,10004039,43.29101033167356,60.3443332348484,0.0,0,0.0
40,40,10004040,60.05901065114772,50.93894228491587,0.0,0,0.94230584390619
41,41,10004041,11.821242289291783,44.376372429297845,0.0,0,4.09031449658515
42,42,10004042,54.6878478247031,52.46907928334612,0.0,0,0.0
43,43,10004043,4.2055811296649415,43.67661038626718,0.0,0,12.803239193404634
44,44,10004044,21.713839849353075,37.77606695787984,0.0,0,0.038580246913580245
45,45,10004045,43.21957100648137,45.55056184049958,0.0,0,0.0
46,46,10004046,9.300129620666096,44.53597101222713,0.0,0,0.2475765587133729
47,47,10004047,42.79719977428134,47.38406605491846,0.0,0,0.0
48,48,10004048,-1.9202695995230243,53.00581650210528,0.0,0,1.3099449685534592
49,49,10004049,18.91455893415039,63.28060968012182,0.0,0,4.534617925184259
50,50,10004050,8.289159122314109,58.70471890982794,0.0,0,8.409851745576285
51,51,10004051,-1.194228193238787,42.45489473133042,0.0,0,0.5838686049132297
52,52,10004052,46.14846551886525,47.81696034193109,0.0,0,0.0
53,53,10004053,31.562136947268844,65.35948083799033,0.0,0,28.941885964912306
54,54,10004054,55.41153666823109,68.04622843735817,0.0,0,65.23979959630921
55,55,10004055,9.619213177759734,60.64773676499316,0.0,0,2.824519230769231
56,56,10004056,13.52108113619869,42.10242331998212,0.0,0,2.3766672366621053
57,57,10004057,17.043678378245712,66.0613093748144,0.0,0,2.673168789808917
58,58,10004058,43.14873171417527,50.671975903489006,0.0,0,2.1403186274509802
59,59,10004059,22.50433621603142,42.49418789747566,0.0,0,0.0
60,60,10004060,49.05229744737196,57.69593373140557,0.0,0,0.12397875816993464
61,61,10004061,47.40726326850879,44.13588499817514,0.0,0,99.87235624586937
62,62,10004062,7.488213782206969,45.481758593939546,0.0,0,12.832229045464342
63,63,10004063,-1.0398776716899982,44.39053531757413,0.0,0,0.0
64,64,10004064,-4.697874715445723,37.249920685432535,0.0,0,0.3125
65,65,10004065,42.96019565769577,56.83800666102797,0.0,0,0.013469827586206896
66,66,10004066,-5.814735600220218,37.93474324942496,0.0,0,0.057870370370370364
67,67,10004067,35.88869545583812,50.78906296276821,0.0,0,2.94402785866822
68,68,10004068,42.04012369163938,60.2066432611166,0.0,0,3.323567708333334
69,69,10004069,51.42203145217595,55.12566331025495,0.0,0,0.0
70,70,10004070,45.81729879545436,55.67556865568396,0.0,0,0.0
71,71,10004071,51.72062005358379,57.99439500671832,0.0,0,0.0
72,72,10004072,11.092056688924911,63.52594161005821,0.0,0,1.409527972027972
73,73,10004073,13.79365288466506,49.87232504874012,0.0,0,1.4204545454545454
74,74,10004074,42.2415968912399,56.31662711210448,0.0,0,0.10869565217391304
75,75,10004075,27.286171573411877,67.60570141090007,0.0,0,24.65754463922832
76,76,10004076,4.7592903564141,44.82823166871718,0.0,0,11.705610021786493
77,77,10004077,26.035115437717707,54.44867866820852,0.0,0,0.26988636363636365
78,78,10004078,20.67571249125606,53.49502801090589,0.0,0,0.10221962616822429
79,79,10004079,48.82919030926861,64.27699763912919,0.0,0,16.214620265914597
80,80,10004080,10.392313780920077,55.22985760375872,0.0,0,2.24609375
81,81,10004081,-2.2084201515199213,39.58243244778644,0.0,0,1.7063843609733051
82,82,10004082,58.30247483841519,53.5740505254804,0.0,0,0.0
83,83,10004083,21.606665548144456,55.101100020282445,0.0,0,0.028153153153153154
84,84,10004084,48.65856284018436,62.90784827875064,0.0,0,0.0
85,85,10004085,42.129692878376986,64.17387318608688,0.0,0,34.211559623849666
86,86,10004086,32.92332414042147,47.87495104892531,0.0,0,0.1990454076367389
87,87,10004087,37.1979967402893,49.96972595696165,0.0,0,0.7733585858585859
88,88,10004088,25.836621353478645,69.23589924767266,0.0,0,0.8394607843137256
89,89,10004089,26.976624644455725,37.04428708447157,0.0,0,30.873161764705902
90,90,10004090,46.473226771316185,54.19721138804785,0.0,0,0.0
91,91,10004091,59.25729599003368,55.50923470025912,0.0,0,0.0
92,92,10004092,59.03016461233655,54.43222858386279,0.0,0,0.0
93,93,10004093,56.17694939463435,55.87136908328735,0.0,0,0.0
94,94,10004094,44.12947397444425,49.32716724102048,0.0,0,0.0
95,95,10004095,53.35456813222847,66.35574740554627,0.0,0,76.75853989394518
96,96,10004096,40.99617443110003,57.2436992258617,0.0,0,0.8220211161387633
97,97,10004097,37.91159095839246,56.60255703019147,0.0,0,0.6449670385395537
98,98,10004098,-0.2673887147141052,44.90922045253525,0.0,0,10.570738017429191
99,99,10004099,-3.996321066433376,41.58749704878227,0.0,0,0.0
100,100,10004100,55.67405908483765,54.63103032306571,0.0,0,2.4608957219251337
101,101,10004101,31.52876624416488,50.74249260689152,0.0,0,3.610706658901186
102,102,10004102,-2.244966942581048,38.46011834713442,0.0,0,2.5419808949220712
103,103,10004103,26.629819627478877,69.79084539051019,0.0,0,40.1655077791985
104,104,10004104,58.05476541293103,60.19797381603348,0.0,0,0.0
105,105,10004105,64.60898838073045,66.93364165004061,0.0,0,17.82031907855168
106,106,10004106,21.918339884753035,45.9066634561254,0.0,0,0.18887362637362637
107,107,10004107,1.6937984432260556,43.55526292721609,0.0,0,0.8178058155080214
108,108,10004108,41.14104762302716,44.91474847270305,0.0,0,7.567333877995644
109,109,10004109,4.940652543707734,44.36572764583447,0.0,0,1.737097929059264
110,110,10004110,-3.8853466445867646,40.87997129099428,0.0,0,1.328562675070028
111,111,10004111,6.994101220462894,49.32505296829767,0.0,0,13.820090536214485
112,112,10004112,13.953402265679136,62.32536787529671,0.0,0,0.9124087591240875
113,113,10004113,30.272247537180416,69.30939232966058,0.0,0,7.318763616557736
114,114,10004114,-2.2172611828876567,51.32032366796676,0.0,0,42.14550893886977
