OID_,OID_,Point_ID,long,lat,OC,unwanted_cover_percentage,unwanted_cover
0,0,10041000,11.569175592104427,52.45135519841865,0.0,0,5.633837669683257
1,1,10041001,20.096087499202053,47.85185523760528,0.0,0,0.0
2,2,10041002,48.30312048975579,47.54362208339895,0.0,0,0.0
3,3,10041003,15.031845550912744,52.554885713931085,0.0,0,0.015024038461538462
4,4,10041004,10.903820345835811,47.90052035315605,0.0,0,9.75146463443677
5,5,10041005,49.3132974640566,61.5766442638796,0.0,0,0.0
6,6,10041006,48.40882568380022,66.95100987719235,0.0,0,11.011593287621798
7,7,10041007,23.58717177764913,51.99062336828322,0.0,0,0.30339805825242716
8,8,10041008,22.300278948500125,54.0341355116489,0.0,0,10.54809767943875
9,9,10041009,-0.0973146736221054,41.36405788867099,0.0,0,0.5888840830449826
10,10,10041010,23.15990931832284,37.49413035625681,0.0,0,0.0
11,11,10041011,52.58052311680496,52.53680681057948,0.0,0,0.0
12,12,10041012,7.353283042983204,51.90503884764867,0.0,0,1.4866504854368932
13,13,10041013,50.96607824825817,65.93764146607234,0.0,0,6.007455065359476
14,14,10041014,55.59745859184184,65.528686885306,0.0,0,31.598986185383232
15,15,10041015,5.270481494188219,50.18391738454137,0.0,0,0.4400735294117647
16,16,10041016,15.269816567650524,46.14084351258389,0.0,0,0.7133152173913043
17,17,10041017,43.90574154464858,64.0128080171137,0.0,0,15.894915184198016
18,18,10041018,41.3400520707164,51.3443198745701,0.0,0,0.48767301038062283
19,19,10041019,16.08047186826993,45.09408545746443,0.0,0,0.7090141612200437
20,20,10041020,-3.7997117182103946,50.94492117621017,0.0,0,0.0
21,21,10041021,23.67127139622141,68.83021019086785,0.0,0,47.35697972370776
22,22,10041022,55.94238117750852,52.63558338090965,0.0,0,0.0
23,23,10041023,62.89290007695501,67.9730547727829,0.0,0,86.36505190311377
24,24,10041024,40.61062436252231,50.31076271079936,0.0,0,0.8906249999999999
25,25,10041025,58.21242035523471,65.86545917159786,0.0,0,0.08012820512820512
26,26,10041026,47.9562995355493,45.6069485401751,0.0,0,100.20671730230521
27,27,10041027,12.378140866105722,52.47534807915461,0.0,0,1.4500848416289593
28,28,10041028,20.10317410850232,69.4930186729524,0.0,0,37.59335945916836
29,29,10041029,13.270279822077423,62.89891978009644,0.0,0,5.980436239243899
30,30,10041030,36.826245132736936,52.08241780462437,0.0,0,8.920616790405482
31,31,10041031,23.398102121723756,51.329035598957134,0.0,0,0.015082956259426848
32,32,10041032,16.93160046450852,46.3596223804974,0.0,0,0.0
33,33,10041033,43.72977500830981,61.7982238529701,0.0,0,0.0
34,34,10041034,33.95995891765711,45.36600583403476,0.0,0,6.627477914242622
35,35,10041035,-0.958358810191614,43.13147824699343,0.0,0,0.0
36,36,10041036,39.00538035543888,59.40534841023654,0.0,0,0.0
37,37,10041037,30.900353247668235,64.8428691500126,0.0,0,13.010881365969219
38,38,10041038,11.200076854772917,47.44738578961061,0.0,0,0.6466718266253869
39,39,10041039,14.77771379683016,53.50092602487912,0.0,0,1.5005955653289351
40,40,10041040,28.96348262398233,65.3145957969875,0.0,0,27.871972318339118
41,41,10041041,-1.2449759885878526,40.59647848910876,0.0,0,0.0
42,42,10041042,26.489674279195125,49.66826704299898,0.0,0,4.814738395358144
43,43,10041043,51.32468245070061,67.69507450304134,0.0,0,1.7450105042016808
44,44,10041044,10.72579286999438,54.18579017944852,0.0,0,0.5115578341428314
45,45,10041045,-1.2261338912167907,53.23863338794531,0.0,0,0.771711986681465
46,46,10041046,20.78893737524641,38.10845614770082,0.0,0,0.057870370370370364
47,47,10041047,15.995861952693453,67.87995559760719,0.0,0,28.5830722821673
48,48,10041048,45.6896821489037,55.66998434981143,0.0,0,0.0
49,49,10041049,49.94702600955906,51.42589882517105,0.0,0,0.0
50,50,10041050,44.13452227813278,47.028921651391904,0.0,0,0.0
51,51,10041051,-5.511282976875109,54.49770050905135,0.0,0,0.6749190501888828
52,52,10041052,39.0566555423511,49.04097093257685,0.0,0,0.0
53,53,10041053,56.49878622787083,58.40811475191145,0.0,0,0.5876418663303908
54,54,10041054,32.24833079228616,51.04123628304501,0.0,0,1.036509900990099
55,55,10041055,44.25187595298208,53.27319079834437,0.0,0,0.0
56,56,10041056,25.03068324078397,55.11252085447411,0.0,0,0.6746214110644257
57,57,10041057,10.255759622087393,51.93148691012502,0.0,0,0.0
58,58,10041058,16.285102990971065,66.84830937940185,0.0,0,5.120506535947709
59,59,10041059,38.74600746523025,58.7546278080598,0.0,0,0.0
60,60,10041060,0.2258914378244444,43.64576281923143,0.0,0,0.26633522727272724
61,61,10041061,6.28199532118329,49.194191254806576,0.0,0,4.304944916110774
62,62,10041062,49.87070532274474,52.49169644829788,0.0,0,0.2315592903828198
63,63,10041063,11.114059333459856,61.31973525724133,0.0,0,1.8399392145522178
64,64,10041064,30.074566152577724,48.47511165494858,0.0,0,0.0
65,65,10041065,-1.1377800430237155,53.31780376043445,0.0,0,54.339680447650785
66,66,10041066,26.459868888365104,41.850869762847296,0.0,0,1.875
67,67,10041067,-6.192894781244895,38.30691315283674,0.0,0,1.2340383684337932
68,68,10041068,45.150856790144594,46.67118572681303,0.0,0,0.016983695652173912
69,69,10041069,23.428702156082917,54.72095323710512,0.0,0,0.0
70,70,10041070,40.11502456771802,59.83881271653415,0.0,0,0.049212598425196846
71,71,10041071,43.22354016347773,60.15113210607199,0.0,0,0.0244140625
72,72,10041072,17.40800138664178,60.45469855430747,0.0,0,9.842807315233783
73,73,10041073,21.628303464752964,65.45576000362306,0.0,0,13.801884390119678
74,74,10041074,37.54357470581654,68.66591747340239,0.0,0,17.59996498599441
75,75,10041075,3.1913489939059394,43.347871376700695,0.0,0,11.493566176470607
76,76,10041076,-0.6806308305624511,43.6992545453953,0.0,0,1.1008522727272727
77,77,10041077,4.437294716619254,45.46452657826021,0.0,0,20.158707713854795
78,78,10041078,-0.244281857099826,53.65115644058182,0.0,0,60.73558044713211
79,79,10041079,-2.835522160195479,41.54099397808893,0.0,0,0.7941797533493037
80,80,10041080,29.0692996523675,55.06803056675189,0.0,0,12.545025822829128
81,81,10041081,12.399549978980875,41.70209535213837,0.0,0,0.0
82,82,10041082,-1.6579201195529711,52.89889957691781,0.0,0,1.0318396226415094
83,83,10041083,57.62830316095863,54.23833061460249,0.0,0,0.0
