OID_,OID_,Point_ID,long,lat,OC,unwanted_cover_percentage,unwanted_cover
0,0,10054000,58.83970845011105,62.977398379113104,0.0,0,8.115449256625705
1,1,10054001,23.943072984297483,66.93486717224077,0.0,0,0.06281577047997113
2,2,10054002,44.3219379345682,47.60784282906071,0.0,0,0.0
3,3,10054003,-2.5983076466997383,42.65220985470048,0.0,0,0.0
4,4,10054004,22.394965641926174,47.073903919192894,0.0,0,2.171073216520651
5,5,10054005,-4.564692447376534,43.3184904472292,0.0,0,0.6471423796791443
6,6,10054006,37.58636827087351,49.73220939458184,0.0,0,8.089423269307721
7,7,10054007,-3.9934789917646105,57.53108933375256,0.0,0,0.23634453781512604
8,8,10054008,22.723674458055857,45.74367149800419,0.0,0,0.017170329670329672
9,9,10054009,16.679289787311685,62.54549685485864,0.0,0,15.638054134697441
10,10,10054010,45.43115827545172,48.639790027052975,0.0,0,83.04655586192759
11,11,10054011,30.15939919419225,64.28477625258652,0.0,0,11.325753760408272
12,12,10054012,28.214524949374702,66.81102900242408,0.0,0,3.4722222222222223
13,13,10054013,27.86935322831396,50.12017785338593,0.0,0,0.06313131313131314
14,14,10054014,44.4214402992294,67.57577854726033,0.0,0,94.2776167122774
15,15,10054015,-6.376500803888823,37.09775675047836,0.0,0,41.85692401960798
16,16,10054016,2.538996660795787,50.00535285818932,0.0,0,0.6064938601703307
17,17,10054017,51.15900683666365,64.35420923975104,0.0,0,0.0
18,18,10054018,31.032829899832564,51.958225369668405,0.0,0,4.237839366515837
19,19,10054019,31.229227967040654,51.64532144952824,0.0,0,0.0
20,20,10054020,34.90175785875442,67.63491184598065,0.0,0,26.896537806739474
21,21,10054021,-2.7579383411607328,42.56115648530391,0.0,0,10.605561189993239
22,22,10054022,2.1283632780574333,46.486949274880025,0.0,0,0.8747759856630825
23,23,10054023,17.354740000907757,62.978772594627614,0.0,0,0.0
24,24,10054024,24.793551288505988,56.13859452327082,0.0,0,1.2741335569315446
25,25,10054025,34.25461188451104,54.92204176490162,0.0,0,0.0
26,26,10054026,57.2710031006432,68.2674905928643,0.0,0,83.81797195622451
27,27,10054027,-2.222554663285027,50.91416118459456,0.0,0,0.48303727431566695
28,28,10054028,40.92935311345379,49.175392969226415,0.0,0,0.0
29,29,10054029,1.567764539806363,45.1289921209708,0.0,0,0.44030112044817926
30,30,10054030,16.201284281824098,67.56004837436852,0.0,0,94.03677938241177
31,31,10054031,33.05966355060422,53.13184607474636,0.0,0,0.0
32,32,10054032,-8.364655669903478,38.20840851099229,0.0,0,0.16334283000949665
33,33,10054033,60.32154690691084,65.69990210618342,0.0,0,0.0
34,34,10054034,29.44011755652864,55.30299312513967,0.0,0,1.4202758026287439
35,35,10054035,42.66116658130915,46.423694763020016,0.0,0,11.137514393681382
36,36,10054036,4.288585606618244,51.99848724058888,0.0,0,11.39652341519133
37,37,10054037,8.127180771888016,50.913399299514445,0.0,0,4.412553387691711
38,38,10054038,-0.9495083330307406,45.45318769250285,0.0,0,86.60936489980604
39,39,10054039,37.951936158737006,53.235779938037176,0.0,0,0.5779274326553051
40,40,10054040,18.387876088418608,50.99379283870055,0.0,0,1.0500694998964897
41,41,10054041,21.098237919980114,39.87300568833901,0.0,0,0.07530120481927711
42,42,10054042,17.736052454446504,46.85666452135213,0.0,0,100.30709730128623
43,43,10054043,39.95813547892966,51.59260909653565,0.0,0,0.02987303958177745
44,44,10054044,51.65877094515847,65.72893064078502,0.0,0,0.5391718970466598
45,45,10054045,18.3893422512466,44.29124224269446,0.0,0,0.12289325842696629
46,46,10054046,17.36012935510692,43.668036122075286,0.0,0,0.014831216577540109
47,47,10054047,50.78972232810057,52.0489817351119,0.0,0,0.0
48,48,10054048,38.85243413726441,52.56250138822959,0.0,0,0.014652014652014652
49,49,10054049,27.97026270841401,53.01444980287794,0.0,0,0.0
50,50,10054050,44.30066844232752,66.18882748229895,0.0,0,15.8042085505088
51,51,10054051,28.37975557131123,49.79987886414662,0.0,0,3.0528941374529603
52,52,10054052,17.484858867189814,47.38174806182628,0.0,0,1.188023490902089
53,53,10054053,32.574292141325394,59.48867248989746,0.0,0,0.0
54,54,10054054,46.670939940982414,53.24361103896001,0.0,0,0.014602803738317755
55,55,10054055,5.703398441658292,51.276846579771714,0.0,0,6.365039888504419
56,56,10054056,17.904152013354132,53.42640419764136,0.0,0,26.339907458310442
57,57,10054057,58.54124576423076,63.69240328564557,0.0,0,0.0
58,58,10054058,20.40382195738867,50.59944655445676,0.0,0,0.24606872451951078
59,59,10054059,8.891871005174178,45.80242378992337,0.0,0,15.046932234432237
60,60,10054060,10.740340107844924,46.6292822136676,0.0,0,0.4573186801602362
61,61,10054061,38.553202077615616,44.5833056496893,0.0,0,0.0
62,62,10054062,10.095213110802357,46.44339108906755,0.0,0,33.71110400682015
63,63,10054063,47.48734937239445,64.21985148465502,0.0,0,0.0
64,64,10054064,52.46359464978804,60.23761528854943,0.0,0,0.0
65,65,10054065,55.81145463818156,54.3795568425124,0.0,0,1.3803067098398993
66,66,10054066,26.7604728319074,42.25296795367713,0.0,0,0.0
67,67,10054067,3.0682262238867977,49.84278106291956,0.0,0,0.9409936468759996
68,68,10054068,20.98131441014893,54.216700335226605,0.0,0,0.12620300413743482
69,69,10054069,40.24159819847397,46.70158429991,0.0,0,0.0
70,70,10054070,23.81086127230649,42.978928606264674,0.0,0,0.0
71,71,10054071,52.412184157734906,53.68340573009825,0.0,0,0.07301401869158879
72,72,10054072,37.06335828373479,54.90093150190338,0.0,0,0.11261261261261261
73,73,10054073,40.17977619652718,65.4672318932614,0.0,0,11.824150114591287
74,74,10054074,3.5097354324919428,48.37423250916764,0.0,0,0.37434895833333337
75,75,10054075,4.0484877072597705,43.78665003488575,0.0,0,0.05266853932584269
76,76,10054076,0.599030698528274,46.25619397356503,0.0,0,0.5538682864450127
77,77,10054077,-3.303270322922243,51.123560675446456,0.0,0,0.2859881576392933
78,78,10054078,-5.500365718168641,40.29186150537623,0.0,0,0.11160714285714285
79,79,10054079,44.66021179209759,43.86075958831344,0.0,0,6.932419035029741
80,80,10054080,30.16381016767019,51.57733502571992,0.0,0,7.202848372358645
81,81,10054081,10.486290193422636,44.689293934396446,0.0,0,14.202001633986924
82,82,10054082,35.247928362434585,45.02362156118452,0.0,0,0.0
83,83,10054083,25.34446093387958,46.62081026712867,0.0,0,0.0
84,84,10054084,17.360310620859625,45.06410764017487,0.0,0,0.9578682755153343
