OID_,OID_,Point_ID,long,lat,OC,unwanted_cover_percentage,unwanted_cover
0,0,10084000,56.79071274252728,67.84746846474305,0.0,0,62.25004350852756
1,1,10084001,16.748655625268267,39.37847587237184,0.0,0,0.0
2,2,10084002,16.61201830936363,50.2643537201743,0.0,0,0.03156565656565657
3,3,10084003,48.42820891616005,51.04623949108632,0.0,0,0.24509803921568626
4,4,10084004,-2.939764805350978,51.88698085414987,0.0,0,0.5492694650675806
5,5,10084005,18.51053793239601,64.73257970426556,0.0,0,7.302523358336622
6,6,10084006,35.65554670266603,52.4545553158228,0.0,0,0.3136671335200747
7,7,10084007,-8.513982167164372,40.14672981584734,0.0,0,2.4950537443893217
8,8,10084008,47.0638055064623,43.6960515299428,0.0,0,8.44397560160428
9,9,10084009,30.62856435642088,47.70467589131724,0.0,0,0.4321808510638298
10,10,10084010,57.97517176777446,51.37815894815074,0.0,0,0.0
11,11,10084011,18.697554598636565,57.38440141419332,0.0,0,3.6650984546360914
12,12,10084012,20.29700805267822,69.89300123767721,0.0,0,8.202735824059342
13,13,10084013,38.85395617674273,49.31613294435047,0.0,0,0.0
14,14,10084014,40.98100586907957,50.35218515424597,0.0,0,2.1724264705882352
15,15,10084015,3.0916980127638536,44.974208993219406,0.0,0,0.1909722222222222
16,16,10084016,47.55954582594859,63.23927969001934,0.0,0,0.0
17,17,10084017,57.18191056060681,60.123382414235365,0.0,0,68.56091069240226
18,18,10084018,50.876091374983424,59.814536695985865,0.0,0,0.0
19,19,10084019,36.55178565075983,66.74840930177727,0.0,0,55.1535645122247
20,20,10084020,9.758689691132098,46.75690036753659,0.0,0,9.102229601518024
21,21,10084021,53.45737119073517,64.61320292422562,0.0,0,3.6970736281089622
22,22,10084022,14.786204056180765,61.439414399508166,0.0,0,0.07048872180451127
23,23,10084023,15.704858193059588,60.04256652689265,0.0,0,1.1072352169214144
24,24,10084024,51.93550547353821,66.65481618938988,0.0,0,0.2007596516867617
25,25,10084025,28.04266778008421,46.16928067029165,0.0,0,24.65440356744698
26,26,10084026,53.733551554984615,61.41009105926382,0.0,0,0.0
27,27,10084027,51.35959224726025,54.95532150409685,0.0,0,0.0
28,28,10084028,25.28522805259628,48.94035108168077,0.0,0,0.0
29,29,10084029,35.19468033866468,52.3814524603163,0.0,0,0.0
30,30,10084030,8.246033573850404,45.96035267774405,0.0,0,0.37197623614663256
31,31,10084031,32.008212938891475,58.77699241263707,0.0,0,27.218834688347155
32,32,10084032,36.72907713736127,48.19937413902107,0.0,0,0.68359375
33,33,10084033,-0.2026746731164304,48.11584036411341,0.0,0,0.6498240321769733
34,34,10084034,41.837996810576456,57.86644786941712,0.0,0,40.78813474107592
35,35,10084035,-6.23226277486412,42.54508582454137,0.0,0,0.0
36,36,10084036,26.31835560981639,57.36243583852914,0.0,0,0.0
37,37,10084037,21.111523462988675,46.50585537018493,0.0,0,0.19627609108159397
38,38,10084038,34.109525808956434,59.4768394324652,0.0,0,4.033823529411765
39,39,10084039,56.18077600991167,61.42390831641556,0.0,0,5.912944125018429
40,40,10084040,16.470439670832757,40.430368521777424,0.0,0,0.5766369047619048
41,41,10084041,49.73456394804128,55.66059561917652,0.0,0,0.0
42,42,10084042,14.60534554998724,61.1411115822005,0.0,0,1.724041889483066
43,43,10084043,-7.054762142896291,40.60591180672145,0.0,0,5.670518207282914
44,44,10084044,31.73210547594915,58.554102869602026,0.0,0,2.470216570234651
45,45,10084045,44.84224761789031,45.88688231541131,0.0,0,0.0
