OID_,OID_,Point_ID,long,lat,OC,unwanted_cover_percentage,unwanted_cover
0,0,10007000,46.73976063673633,63.18342961956756,0.0,0,7.109612330847831
1,1,10007001,-4.113996684876661,39.567880081395714,0.0,0,0.0
2,2,10007002,48.95744795039405,54.66002917887773,0.0,0,23.64711452762934
3,3,10007003,37.47761502827032,60.161170204823705,0.0,0,98.6243401206642
4,4,10007004,14.607721435556256,59.79826586639796,0.0,0,6.104400093370682
5,5,10007005,21.114851883185207,40.07450876478384,0.0,0,0.9080439404677534
6,6,10007006,3.061580340446354,49.73789013966547,0.0,0,27.377450980392155
7,7,10007007,49.17122308341725,57.05261064118162,0.0,0,0.14957264957264957
8,8,10007008,44.54534166957778,56.90132089797722,0.0,0,0.13511814982403217
9,9,10007009,41.13890342841356,59.89480839313912,0.0,0,0.14763779527559054
10,10,10007010,43.06531267254717,47.62527218187312,0.0,0,0.08223684210526315
11,11,10007011,54.15550211243823,52.1226730939604,0.0,0,0.0
12,12,10007012,49.16466585465261,64.45015684806684,0.0,0,0.23760433227344993
13,13,10007013,4.95940638736206,49.89753320796637,0.0,0,1.2270994256288374
14,14,10007014,34.11362266946634,48.068696918221214,0.0,0,0.23605620385806145
15,15,10007015,2.96604176148654,39.67589960424824,0.0,0,0.589281444285031
16,16,10007016,29.49169192171079,47.29756031639848,0.0,0,0.0
17,17,10007017,-4.294058812932941,39.9915359396239,0.0,0,15.568450271674921
18,18,10007018,17.175441033867948,53.57447157028346,0.0,0,1.2678062678062678
19,19,10007019,36.1560920572253,61.69626461572409,0.0,0,2.512708787218593
20,20,10007020,37.525463720934845,50.01849455772615,0.0,0,1.1151027621615859
21,21,10007021,45.41567461335962,44.624330043967085,0.0,0,0.0
22,22,10007022,37.07638332882795,58.44794717930901,0.0,0,0.09039256198347108
23,23,10007023,27.21094656006593,42.647215780389885,0.0,0,1.098926639621366
24,24,10007024,17.702601701619205,45.67474359690646,0.0,0,0.0
25,25,10007025,33.91512888934414,46.87611641670511,0.0,0,0.10080645161290322
26,26,10007026,40.004738318810986,57.043384242547134,0.0,0,0.05336643204290263
27,27,10007027,12.940973094698531,63.05961351151523,0.0,0,0.6881866221665972
28,28,10007028,18.558903311160645,44.505056467903465,0.0,0,2.044365499008592
29,29,10007029,22.198528306974307,43.25071212630726,0.0,0,3.1453319964349378
