OID_,OID_,Point_ID,long,lat,OC,unwanted_cover_percentage,unwanted_cover
0,0,10074000,-7.518474591945908,43.20626213168104,0.0,0,0.1257183908045977
1,1,10074001,9.614315974897892,61.68073246894792,0.0,0,21.538444081336227
2,2,10074002,29.09262089177471,60.72173166459451,0.0,0,3.428137197333425
3,3,10074003,42.12094096624098,62.082228658766496,0.0,0,0.0
4,4,10074004,1.279080864605244,52.68336950871522,0.0,0,9.752567693744165
5,5,10074005,21.948520586878008,52.88143279571145,0.0,0,1.5819911297852471
6,6,10074006,39.7393450477914,53.22130718977417,0.0,0,0.38267665556788755
7,7,10074007,16.316706129672056,39.88765407287707,0.0,0,2.5932508313798177
8,8,10074008,21.84485954358558,60.61325152156951,0.0,0,35.470164027149345
9,9,10074009,16.78012153788611,40.91397265304904,0.0,0,1.7780549719887957
10,10,10074010,30.568649926450835,48.65920739234476,0.0,0,0.0
11,11,10074011,48.76947388791599,58.54680392303512,0.0,0,0.6421867527498805
12,12,10074012,55.09137735135661,56.78330456800695,0.0,0,0.0
13,13,10074013,45.61726641731257,49.19950268712077,0.0,0,0.0
14,14,10074014,31.901649972978458,58.99582457081421,0.0,0,0.025201612903225805
15,15,10074015,49.44004467356692,53.82003823381184,0.0,0,3.845145697167756
16,16,10074016,29.51887035517512,56.732960768541446,0.0,0,0.20072684246112238
17,17,10074017,30.26642611479805,60.328312995880616,0.0,0,3.8926547181372535
18,18,10074018,-8.62335974605101,41.48440299739933,0.0,0,5.199183745896543
19,19,10074019,49.87705783791133,61.56773331907132,0.0,0,0.0
20,20,10074020,54.69241706184715,52.34803512271856,0.0,0,0.014880952380952382
21,21,10074021,28.8087396989409,64.60559780110738,0.0,0,3.6100208664546884
22,22,10074022,26.53953352542625,44.10321138633012,0.0,0,1.2140012254901962
23,23,10074023,21.05669787722763,39.99706794236794,0.0,0,0.14652014652014653
24,24,10074024,40.18980276143264,50.63031452644284,0.0,0,0.0
25,25,10074025,-0.4510101823305947,42.88400190830422,0.0,0,0.017959770114942528
26,26,10074026,30.03365019220097,54.97410300287576,0.0,0,1.8018018018018018
27,27,10074027,15.985560292260688,61.68422403488736,0.0,0,3.1975234123500154
28,28,10074028,52.651696461475055,53.29790509625249,0.0,0,3.4052441731409546
29,29,10074029,51.57345436691296,60.2335538481725,0.0,0,0.0
30,30,10074030,55.043165918266105,65.4489202378012,0.0,0,0.040425261013496305
31,31,10074031,1.3557551198452398,52.48804078767056,0.0,0,0.4761904761904762
32,32,10074032,16.010557762091224,59.21053100381877,0.0,0,58.033235294117624
