OID_,OID_,Point_ID,long,lat,OC,unwanted_cover_percentage,unwanted_cover
0,0,10069000,16.538593273891692,66.9665358130527,0.0,0,60.373396272088655
1,1,10069001,17.792694622897212,45.42560368776187,0.0,0,2.312540400775696
2,2,10069002,25.797275578855466,44.15920857692939,0.0,0,8.448791033267238
3,3,10069003,54.10657548684459,58.8446716379885,0.0,0,0.0
4,4,10069004,48.65793626724227,61.04279158413145,0.0,0,0.0
5,5,10069005,22.203454028678856,37.93136311000775,0.0,0,0.5425441781650931
6,6,10069006,14.455800401719255,65.43501541465521,0.0,0,20.65347462514421
7,7,10069007,26.95610462349479,52.40699124349224,0.0,0,0.11904761904761905
8,8,10069008,14.15584165153921,47.49371024076446,0.0,0,0.06578947368421052
9,9,10069009,60.59443388732464,66.74229750727991,0.0,0,13.5021617342589
10,10,10069010,33.900004809894384,44.97179971482179,0.0,0,0.0
11,11,10069011,37.63341182626359,54.70931821261775,0.0,0,0.08316008316008316
12,12,10069012,51.33461149540721,60.23794167792337,0.0,0,0.0
13,13,10069013,2.3217037141128767,45.993607971854345,0.0,0,0.2674099531116795
14,14,10069014,27.682000430585543,52.27692283194475,0.0,0,18.104555524132728
15,15,10069015,44.41612383797092,54.58845161034539,0.0,0,0.0
16,16,10069016,37.12745005519237,67.09219962282134,0.0,0,7.923504005260648
17,17,10069017,46.746816170224434,61.91466737406025,0.0,0,0.0
18,18,10069018,51.12981883471477,56.543608933761135,0.0,0,0.1260881507775524
19,19,10069019,25.967125555233125,49.81683300134166,0.0,0,3.316326530612245
20,20,10069020,27.415660489770957,46.81182604771266,0.0,0,0.0
21,21,10069021,46.87655531477209,54.18759019687752,0.0,0,0.0
22,22,10069022,6.4261168019939605,44.39636448032531,0.0,0,0.0
23,23,10069023,48.11175450363673,51.64980915904549,0.0,0,5.550929930795847
24,24,10069024,28.53303669700874,52.54632572369378,0.0,0,2.163284785067874
25,25,10069025,38.345072519317085,49.567561394213165,0.0,0,0.0
26,26,10069026,6.847805741341404,51.987770096751895,0.0,0,2.756763763197587
27,27,10069027,26.410445641438205,43.91105479263119,0.0,0,2.8604055258467027
28,28,10069028,16.39676973470944,40.55459980921886,0.0,0,0.5671539449112979
29,29,10069029,13.633046945717098,61.35849912836016,0.0,0,0.17359575409111014
30,30,10069030,34.07479726184995,54.93616055580623,0.0,0,5.804020932697397
31,31,10069031,-7.638040369390923,54.12849247304663,0.0,0,0.028935185185185182
32,32,10069032,28.60714264503797,54.77836896540264,0.0,0,2.771223262032086
33,33,10069033,30.75689200487257,59.550627713032775,0.0,0,1.3360760971055088
34,34,10069034,25.39332820655008,61.08825528624032,0.0,0,62.99113304995725
35,35,10069035,17.471410759395674,60.6282361079566,0.0,0,0.5120663650075413
36,36,10069036,17.016752434842694,44.73296810785415,0.0,0,0.017361111111111112
37,37,10069037,40.93963012377383,62.941993986772495,0.0,0,0.20089285714285712
38,38,10069038,27.907695533125363,55.466228292812936,0.0,0,1.3775822829131654
39,39,10069039,13.755417686018578,61.23829371150147,0.0,0,0.1174812030075188
40,40,10069040,8.308802930694764,40.73727654182389,0.0,0,1.1532738095238095
41,41,10069041,30.716403136251017,57.477235217450094,0.0,0,0.6488347457627118
42,42,10069042,28.57804983385809,45.49020121610238,0.0,0,6.55125511743159
43,43,10069043,18.80721899102251,51.81519380258624,0.0,0,0.20911127707244215
44,44,10069044,17.184474972634142,43.20718774126683,0.0,0,0.6912750732476898
45,45,10069045,41.07592801121274,43.87422989848982,0.0,0,0.0
46,46,10069046,17.739112420792196,53.4983036550931,0.0,0,0.21904205607476634
47,47,10069047,31.16269424943125,46.6837282439434,0.0,0,88.95523666455858
48,48,10069048,30.125315174028877,47.14312580782308,0.0,0,5.051062091503271
49,49,10069049,20.16592458689948,54.52242541306814,0.0,0,0.0
50,50,10069050,35.39136065465413,59.94629449925132,0.0,0,46.34540632659309
51,51,10069051,34.78951230851072,63.14185377941512,0.0,0,7.568836045056321
52,52,10069052,46.19826707795968,61.52510113994726,0.0,0,8.460926070833185
53,53,10069053,13.886990283987878,62.43551115194765,0.0,0,0.4642210144927536
54,54,10069054,34.20051863297306,49.90320961967778,0.0,0,0.15541443850267378
55,55,10069055,38.13858554188566,54.61276153941424,0.0,0,0.0
56,56,10069056,-6.310967530403926,41.40315853704903,0.0,0,5.260236447520184
57,57,10069057,33.35538011901798,62.63268034858757,0.0,0,0.4302536231884058
58,58,10069058,41.349526822913546,54.22290735250049,0.0,0,0.0
59,59,10069059,48.201904292056895,50.38022296835492,0.0,0,5.014399509803922
60,60,10069060,36.85104561743104,53.66197014181776,0.0,0,0.22648662268645775
61,61,10069061,18.123714532984856,64.53808845667807,0.0,0,13.186108903020665
62,62,10069062,57.989111438831486,60.0059654139336,0.0,0,0.0
63,63,10069063,-2.653242531802551,36.83000941292285,0.0,0,1.5463388480392157
64,64,10069064,17.613622970266572,51.38269878645321,0.0,0,0.03712514417531718
65,65,10069065,11.080221665305396,51.72802822970221,0.0,0,2.480665810013326
66,66,10069066,63.63185845644683,67.23235593827481,0.0,0,9.693553178847294
67,67,10069067,39.027121795954734,48.03985608141204,0.0,0,1.8155480140774258
68,68,10069068,42.91386365096482,60.67223125163197,0.0,0,0.07211538461538462
69,69,10069069,48.6647610100828,66.80834551382473,0.0,0,4.52591684822077
70,70,10069070,-9.249941373686925,53.49825753587203,0.0,0,68.52065008246261
71,71,10069071,1.378874719179105,48.389762537970725,0.0,0,3.259223426212591
72,72,10069072,45.77562497436299,66.48007469507921,0.0,0,18.832547169811317
73,73,10069073,15.798664485687548,44.65497775552407,0.0,0,0.0
74,74,10069074,43.88681734358603,46.52639626294426,0.0,0,0.0
75,75,10069075,2.822207539871492,43.957378544248,0.0,0,0.4523869206773618
76,76,10069076,-3.8435540911963,42.70353851220224,0.0,0,0.0
77,77,10069077,45.75636115871804,59.37374910149417,0.0,0,0.0
78,78,10069078,50.0812348618526,66.99560117297966,0.0,0,10.551848825950133
79,79,10069079,53.81629615318533,59.56362353079515,0.0,0,0.0
80,80,10069080,21.99299945812904,37.64840553320454,0.0,0,0.24691358024691357
81,81,10069081,4.854898305030669,44.879163024123365,0.0,0,38.10607298474943
82,82,10069082,59.16518504332852,64.66102449344787,0.0,0,9.663689301223851
83,83,10069083,61.168100222786414,51.40516969080143,0.0,0,0.0
84,84,10069084,31.69816176472638,51.26744082629148,0.0,0,0.39828431372549017
85,85,10069085,43.08055382284917,48.43951642189364,0.0,0,87.19708396179045
86,86,10069086,40.39485235039522,54.288118681382855,0.0,0,1.4899262457276483
